unix_timestamp,yaw,pitch,roll
1788186359.5662506,-166.38,4.22,-8.28
1788186359.762209,-166.37,4.23,-8.28
1788186359.972775,-166.38,4.23,-8.29
1788186360.1877193,-166.41,4.37,-8.27
1788186360.384537,-166.44,4.06,-8.28
1788186360.5341914,-166.47,4.06,-8.39
1788186360.7569373,-166.47,4.0,-8.34
1788186361.0506635,-166.51,4.1,-8.29
1788186361.158371,-166.62,4.25,-8.17
1788186361.3632061,-166.64,4.34,-8.26
1788186361.5883965,-166.63,4.42,-8.3
1788186361.8068874,-166.73,4.38,-8.24
1788186362.0138054,-166.81,4.37,-8.21
1788186362.1563506,-166.81,4.3,-8.19
1788186362.4266145,-166.83,4.33,-8.2
1788186362.6583843,-166.83,4.34,-8.22
1788186362.8386497,-166.83,4.35,-8.22
1788186363.0540242,-166.83,4.35,-8.22
1788186363.2505333,-166.83,4.35,-8.22
1788186363.4461281,-166.83,4.35,-8.22
1788186363.6665437,-166.88,4.39,-8.22
1788186363.7973802,-166.97,4.39,-8.21
1788186363.9985282,-167.09,4.3,-8.3
1788186364.2136617,-167.17,4.44,-8.31
1788186364.478848,-167.17,4.29,-8.28
1788186364.639007,-167.19,4.24,-8.27
1788186364.9335582,-167.15,4.08,-8.22
1788186365.047069,-167.21,4.0,-8.31
1788186365.2757814,-167.21,3.99,-8.39
1788186365.4910045,-167.35,3.96,-8.39
1788186365.6987815,-167.36,3.8,-8.42
1788186365.9179482,-167.29,3.82,-8.42
1788186366.0533817,-167.29,3.82,-8.41
1788186366.324134,-167.28,3.82,-8.42
1788186366.4372857,-167.28,3.82,-8.41
1788186366.6654398,-167.28,3.82,-8.41
1788186366.9541984,-167.28,3.82,-8.41
1788186367.1164248,-167.29,3.82,-8.41
1788186367.2443721,-167.36,3.95,-8.4
1788186367.5530977,-167.47,3.63,-8.35
1788186367.7642026,-167.65,3.67,-8.51
1788186367.8744638,-167.65,3.81,-8.51
1788186368.07509,-167.74,3.99,-8.46
1788186368.2695906,-167.83,4.22,-8.42
1788186368.494733,-167.87,4.31,-8.59
1788186368.7194703,-167.96,4.34,-8.64
1788186368.961638,-167.96,4.3,-8.65
1788186369.1016595,-168.0,4.29,-8.63
1788186369.2958307,-168.24,4.15,-8.61
1788186369.569642,-167.77,4.3,-8.6
1788186369.8098288,-167.77,4.28,-8.6
1788186369.9916992,-167.77,4.28,-8.59
1788186370.3074038,-167.77,4.28,-8.59
1788186370.4208412,178.95,2.37,-9.43
1788186370.714357,162.11,-0.44,-9.66
1788186370.832438,144.73,-3.2,-9.2
1788186370.9987395,126.9,-5.73,-7.81
1788186371.2351325,109.1,-7.7,-5.67
1788186371.5238323,103.03,-8.23,-4.9
1788186371.654735,103.07,-8.22,-4.92
1788186371.790499,103.08,-8.23,-4.93
1788186371.9756377,102.98,-8.12,-4.92
1788186372.1818194,103.02,-8.46,-4.82
1788186372.3934722,102.85,-8.41,-4.97
1788186372.6046357,102.9,-8.31,-4.89
1788186372.775149,102.96,-8.17,-4.86
1788186372.9769676,102.75,-7.98,-4.7
1788186373.2372005,102.77,-7.91,-4.82
1788186373.3766315,102.71,-7.94,-4.87
1788186373.5855925,102.73,-8.06,-4.9
1788186373.7823098,102.7,-8.17,-4.83
1788186373.988465,102.63,-8.35,-4.87
1788186374.2126212,102.66,-8.35,-4.85
1788186374.4160378,102.66,-8.35,-4.85
1788186374.615158,102.66,-8.36,-4.83
1788186374.816586,102.65,-8.36,-4.83
1788186375.2182295,111.56,-7.56,-5.97
1788186375.2289963,127.39,-5.81,-7.83
1788186375.4280589,144.6,-3.4,-9.21
1788186375.6363473,162.13,-0.54,-9.73
1788186375.8380852,179.68,2.3,-9.35
1788186376.0381854,-162.53,4.99,-8.2
1788186376.2348354,-144.55,7.11,-6.39
1788186376.4428718,-126.59,8.5,-3.93
1788186376.7733219,-108.41,9.16,-1.02
1788186376.8694303,-90.31,8.84,1.95
1788186377.0741947,-78.48,8.17,3.75
1788186377.258846,-78.41,8.23,3.83
1788186377.4676151,-78.67,7.9,3.73
1788186377.6838074,-78.93,7.88,3.64
1788186377.8931394,-79.03,7.79,3.66
1788186378.0944185,-79.08,7.86,3.7
1788186378.2958772,-79.1,8.1,3.7
1788186378.4700472,-79.11,8.28,3.72
1788186378.6743388,-79.15,8.42,3.49
1788186378.9320266,-79.22,8.32,3.54
1788186379.1123044,-79.24,8.3,3.6
1788186379.4329193,-79.48,8.22,3.53
1788186379.5334995,-79.47,8.32,3.56
1788186379.7175064,-79.48,8.3,3.55
1788186379.9260714,-79.48,8.28,3.55
1788186380.1427603,-79.48,8.27,3.55
1788186380.343531,-67.0,7.22,5.28
1788186380.5390055,-46.0,4.64,7.45
1788186380.753449,-28.61,2.0,8.56
1788186380.9568512,-11.01,-0.87,8.79
1788186381.1491842,6.28,-3.59,8.27
1788186381.3752637,10.18,-4.18,7.98
1788186381.574365,10.36,-4.12,7.99
1788186381.766619,10.21,-4.31,7.88
1788186381.97674,10.19,-4.23,7.86
1788186382.1363382,10.17,-4.32,7.89
1788186382.3358393,10.05,-4.04,7.91
1788186382.5400903,10.02,-3.79,7.94
1788186382.7558742,10.08,-3.59,7.94
1788186382.9821148,10.0,-3.58,7.87
1788186383.205945,9.97,-3.74,7.84
1788186383.4140048,9.87,-3.78,7.78
1788186383.6122315,9.84,-3.83,7.7
1788186383.7745554,9.83,-3.82,7.72
1788186383.9562368,9.83,-3.82,7.73
1788186384.2307403,9.82,-3.82,7.74
1788186384.3479562,9.82,-3.82,7.74
1788186384.5611484,21.29,-5.34,6.91
1788186384.788842,37.84,-7.21,5.04
1788186384.9682083,55.42,-8.54,2.59
1788186385.253924,73.41,-9.13,-0.11
1788186385.4616187,91.43,-8.76,-2.88
1788186385.5930314,99.58,-8.31,-4.11
1788186385.7936287,99.74,-8.31,-4.16
1788186385.985664,99.75,-8.32,-4.18
1788186386.1768334,99.74,-8.22,-4.18
1788186386.3856215,99.84,-8.43,-4.22
1788186386.635,99.66,-8.45,-4.26
1788186386.8421333,99.7,-8.43,-4.22
1788186387.0558033,99.62,-8.47,-4.23
1788186387.2536476,99.58,-8.37,-4.2
1788186387.4756246,99.56,-8.34,-4.16
1788186387.687668,99.43,-8.25,-4.05
1788186387.927387,99.47,-8.35,-4.1
1788186388.0782597,99.44,-8.41,-4.07
1788186388.327965,99.13,-8.52,-4.07
1788186388.4409852,99.46,-8.44,-4.17
1788186388.65061,99.47,-8.47,-4.15
1788186388.9443445,99.46,-8.48,-4.14
1788186389.0789819,99.46,-8.48,-4.14
1788186389.2700014,86.63,-9.02,-2.19
1788186389.4765182,69.69,-9.16,0.37
1788186389.6752734,51.94,-8.52,3.17
1788186389.8908608,33.97,-7.05,5.57
1788186390.0875247,15.99,-4.84,7.4
1788186390.2932115,9.61,-3.95,7.89
1788186390.4932966,9.62,-3.96,7.87
1788186390.6954484,9.63,-3.98,7.85
1788186390.8944123,9.63,-3.77,7.78
1788186391.0943842,9.52,-4.01,7.75
1788186391.307654,9.5,-4.04,7.72
1788186391.5301993,9.52,-4.09,7.77
1788186391.7513134,9.46,-4.26,7.8
1788186391.9750288,9.44,-4.35,7.79
1788186392.1822438,9.4,-4.43,7.79
1788186392.4183526,9.39,-4.42,7.76
1788186392.5147123,9.37,-4.5,7.75
1788186392.8361838,9.22,-4.52,7.73
1788186392.953707,9.58,-4.58,7.72
1788186393.1545918,9.56,-4.57,7.67
1788186393.3562818,9.55,-4.59,7.66
1788186393.6645453,9.51,-4.59,7.65
1788186393.768347,13.31,-5.05,7.43
1788186394.00993,28.87,-7.02,5.78
1788186394.1957057,46.03,-8.53,3.41
1788186394.3776836,63.85,-9.32,0.57
1788186394.5859644,81.9,-9.22,-2.29
1788186394.794297,99.99,-8.2,-4.94
1788186395.0880623,117.94,-6.48,-7.16
1788186395.219862,135.77,-4.08,-8.85
1788186395.4981425,153.61,-1.32,-9.72
1788186395.62917,171.28,1.56,-9.66
1788186395.8150826,-173.13,4.01,-8.83
1788186396.046585,-171.09,4.43,-8.68
1788186396.2305994,-171.21,4.23,-8.69
1788186396.4600852,-171.3,4.19,-8.79
1788186396.6716566,-171.36,4.24,-8.8
1788186396.8552449,-171.33,4.11,-8.8
1788186397.091101,-171.35,4.0,-8.77
1788186397.298149,-171.4,3.83,-8.71
1788186397.4243639,-171.32,3.76,-8.7
1788186397.649032,-171.37,3.74,-8.8
1788186397.8842304,-171.52,3.71,-8.82
1788186398.0772939,-171.54,3.53,-8.87
1788186398.280372,-171.54,3.52,-8.84
1788186398.4850433,-171.53,3.53,-8.86
1788186398.6813233,-171.52,3.53,-8.88
1788186398.8652756,-171.53,3.53,-8.87
1788186399.106095,-165.21,4.47,-8.34
1788186399.3460789,-149.48,6.46,-6.8
1788186399.4666882,-127.8,8.38,-3.96
1788186399.7084684,-109.81,9.07,-1.18
1788186399.9114833,-91.75,8.82,1.7
1788186400.1257806,-82.06,8.32,3.21
1788186400.309196,-82.65,8.48,3.18
1788186400.546819,-82.7,8.23,3.13
1788186400.731432,-82.72,8.29,3.08
1788186400.8971174,-82.79,8.27,3.11
1788186401.1866105,-82.83,8.44,3.14
1788186401.3159797,-82.81,8.53,3.22
1788186401.5521405,-82.81,8.56,3.17
1788186401.76145,-82.96,8.47,3.26
1788186401.9812984,-83.07,8.49,3.37
1788186402.111386,-83.01,8.55,3.3
1788186402.4574745,-83.15,8.42,3.31
1788186402.5795898,-83.6,8.46,3.23
1788186402.7728157,-83.6,8.46,3.24
1788186402.9419577,-83.59,8.47,3.25
1788186403.2021453,-83.59,8.47,3.26
1788186403.381132,-72.43,7.66,4.92
1788186403.5944228,-55.85,5.8,6.89
1788186403.804168,-38.56,3.33,8.28
1788186404.0927436,-21.05,0.53,8.93
1788186404.2069485,-3.3,-2.32,8.74
1788186404.410165,5.78,-3.81,8.24
1788186404.618724,5.9,-3.79,8.33
1788186404.8263521,5.77,-4.0,8.19
1788186405.020368,5.76,-3.87,8.2
1788186405.1943717,5.68,-3.96,8.25
1788186405.4200554,5.64,-3.99,8.23
1788186405.6557891,5.67,-4.12,8.21
1788186405.8666928,5.55,-4.21,8.22
1788186405.9956932,5.48,-4.2,8.25
1788186406.2011435,5.48,-4.25,8.25
1788186406.4413486,5.44,-4.16,8.25
1788186406.6829574,5.5,-4.23,8.23
1788186406.819117,5.46,-4.2,8.22
1788186407.0771534,5.47,-4.2,8.22
1788186407.2230067,5.46,-4.19,8.23
1788186407.4643734,4.78,-4.07,8.26
1788186407.6958766,-11.15,-1.53,9.04
1788186407.894044,-27.97,1.25,9.09
1788186408.1069002,-45.43,4.08,8.22
1788186408.2298636,-63.28,6.56,6.58
1788186408.478595,-80.63,8.35,4.2
1788186408.7141228,-84.45,8.68,3.64
1788186408.9280727,-84.42,8.68,3.65
1788186409.110448,-84.42,8.69,3.65
1788186409.324666,-84.32,8.74,3.56
1788186409.5409014,-84.46,8.53,3.62
1788186409.7331913,-84.53,8.63,3.63
1788186409.8947327,-84.59,8.73,3.74
1788186410.1109595,-84.57,8.89,3.72
1788186410.3210032,-84.62,9.08,3.7
1788186410.5433798,-84.68,9.06,3.6
1788186410.7776415,-84.66,9.0,3.6
1788186410.9806306,-84.77,8.99,3.61
1788186411.184074,-84.98,8.91,3.61
1788186411.4145658,-84.68,8.99,3.62
1788186411.6666226,-84.67,8.97,3.64
1788186411.7863464,-84.67,8.98,3.64
1788186411.993247,-84.66,8.98,3.65
1788186412.188033,-72.29,7.91,5.53
1788186412.4007077,-55.73,5.9,7.56
1788186412.6187556,-34.1,2.48,9.19
1788186412.8121176,-16.6,-0.57,9.59
1788186413.0211153,1.09,-3.55,9.03
1788186413.225168,18.83,-6.28,7.51
1788186413.4191375,36.81,-8.41,5.16
1788186413.7141602,54.96,-9.76,2.21
1788186413.843719,73.09,-10.12,-0.84
1788186414.0519962,91.02,-9.5,-3.83
1788186414.1924548,95.16,-9.23,-4.51
1788186414.4340146,95.23,-9.22,-4.47
1788186414.6442428,95.07,-9.44,-4.52
1788186414.850491,94.93,-9.36,-4.49
1788186415.0599267,94.88,-9.39,-4.38
1788186415.2693245,94.82,-9.22,-4.35
1788186415.4232163,94.72,-8.98,-4.38
1788186415.6328423,94.69,-8.92,-4.5
1788186415.869832,94.67,-8.95,-4.46
1788186416.1024613,94.6,-9.02,-4.37
1788186416.283916,94.24,-9.11,-4.43
1788186416.4435704,94.56,-8.97,-4.43
1788186416.7963812,94.54,-8.97,-4.43
1788186416.9081838,94.55,-8.97,-4.43
1788186417.1940007,94.33,-8.97,-4.41
1788186417.3357763,78.52,-9.71,-1.87
1788186417.6134973,61.27,-9.71,1.02
1788186417.7326708,43.4,-8.84,3.94
1788186417.94726,25.38,-7.02,6.44
1788186418.139392,8.31,-4.69,8.17
1788186418.331583,4.84,-4.05,8.42
1788186418.585407,5.02,-4.06,8.37
1788186418.713364,4.91,-4.25,8.47
1788186418.9382243,5.03,-4.11,8.32
1788186419.1480298,4.95,-4.03,8.39
1788186419.3413923,4.98,-3.86,8.46
1788186419.4890375,4.93,-3.78,8.49
1788186419.706791,4.9,-3.81,8.37
1788186419.9474754,4.86,-3.86,8.31
1788186420.1637921,4.78,-3.93,8.35
1788186420.3568466,4.74,-3.92,8.37
1788186420.5447834,4.75,-3.92,8.36
1788186420.8061664,4.75,-3.91,8.36
1788186421.0093887,4.75,-3.91,8.36
1788186421.1822188,4.74,-3.9,8.36
1788186421.3580904,-10.07,-1.53,9.0
1788186421.6637561,-26.87,1.3,9.11
1788186421.825291,-44.29,4.1,8.27
1788186422.0336018,-62.04,6.51,6.58
1788186422.2298498,-79.9,8.36,4.21
1788186422.3623812,-84.53,8.79,3.45
1788186422.5707982,-84.48,8.62,3.48
1788186422.789955,-84.65,8.62,3.57
1788186422.9997468,-84.62,8.88,3.42
1788186423.2304811,-84.65,9.07,3.44
1788186423.3834698,-84.67,9.36,3.4
1788186423.6825314,-84.74,9.28,3.45
1788186423.7959654,-84.67,9.19,3.45
1788186424.02151,-84.8,9.06,3.37
1788186424.2425528,-84.78,8.94,3.38
1788186424.4689617,-84.84,8.79,3.4
1788186424.679785,-84.66,8.7,3.47
1788186424.8708076,-84.7,8.74,3.43
1788186425.0937402,-84.7,8.74,3.44
1788186425.3026803,-84.71,8.73,3.44
1788186425.4557424,-84.71,8.73,3.45
1788186425.696218,-85.04,8.85,3.46
1788186425.932321,-85.19,8.79,3.47
1788186426.1580837,-85.12,9.06,3.43
1788186426.28698,-85.14,9.33,3.49
1788186426.4957285,-85.22,9.51,3.28
1788186426.7215838,-85.2,9.45,3.36
1788186426.9438167,-85.33,9.27,3.32
1788186427.0727983,-85.37,9.19,3.35
1788186427.3418605,-85.41,9.03,3.35
1788186427.5270305,-85.55,9.16,3.27
1788186427.7509105,-85.58,9.13,3.28
1788186427.8658512,-85.57,9.13,3.29
1788186428.0633953,-85.57,9.13,3.29
1788186428.2617083,-96.66,9.71,1.49
1788186428.4738328,-113.46,9.86,-1.41
1788186428.6796975,-131.22,9.08,-4.33
1788186428.8869972,-149.23,7.45,-6.99
1788186429.092937,-167.12,5.09,-8.99
1788186429.3264282,-175.13,3.83,-9.69
1788186429.517228,-174.86,3.99,-9.75
1788186429.742894,-174.77,3.74,-9.73
1788186429.9048707,-174.97,3.82,-9.81
1788186430.1944976,-175.01,3.78,-9.75
1788186430.3190715,-175.0,3.86,-9.77
1788186430.5164416,-175.07,3.99,-9.74
1788186430.7178514,-175.15,4.0,-9.86
1788186430.925737,-175.16,4.04,-9.89
1788186431.1150339,-175.17,4.01,-9.89
1788186431.3302047,-175.25,4.0,-9.85
1788186431.5496163,-175.22,3.99,-9.87
1788186431.7235262,-175.22,3.99,-9.9
1788186431.9497337,-175.22,4.0,-9.91
1788186432.149125,-175.23,4.0,-9.91
1788186432.330952,-175.24,4.01,-9.92
1788186432.53926,-175.62,4.1,-9.86
1788186432.7667792,-175.52,4.01,-9.97
1788186433.0088987,-175.62,4.14,-9.99
1788186433.1646144,-175.53,3.94,-9.95
1788186433.3402252,-175.53,3.87,-9.97
1788186433.5642214,-175.64,3.68,-9.86
1788186433.8015888,-175.56,3.72,-9.87
1788186433.9951127,-175.6,3.68,-9.93
1788186434.214804,-175.68,3.66,-9.97
1788186434.4123085,-175.71,3.55,-9.91
1788186434.60145,-175.76,3.54,-9.95
1788186434.8196366,-175.76,3.56,-9.98
1788186435.0302584,-175.76,3.56,-9.99
1788186435.231485,-175.76,3.56,-9.99
1788186435.4229236,-175.8,3.58,-9.99
1788186435.697309,-176.01,3.46,-9.93
1788186435.825668,-176.01,3.38,-10.0
1788186436.140908,-175.99,3.57,-10.04
1788186436.2380333,-176.14,3.68,-10.0
1788186436.4621227,-176.14,3.91,-10.03
1788186436.6714602,-176.21,3.91,-10.07
1788186436.8496659,-176.16,3.88,-10.12
1788186437.040989,-176.18,3.91,-10.13
1788186437.2608736,-176.2,3.93,-10.11
1788186437.4863298,-176.24,3.82,-10.16
1788186437.693251,-176.46,3.85,-10.18
1788186437.8895583,-176.45,3.86,-10.24
1788186438.2051053,-176.43,3.86,-10.26
1788186438.3010576,-176.43,3.86,-10.25
