unix_timestamp,x,y,z
1787581367.8978667,0.00059,7e-05,0.0
1787581368.9281466,0.00049,-0.00062,0.0
1787581369.9505606,-0.00029,-0.00045,0.0
1787581370.9650798,-0.00079,7e-05,0.0
1787581372.006038,0.00138,-0.00013,0.0
1787581372.965412,0.30103,-0.02063,0.0
1787581373.9996343,0.8167,-0.09158,0.0
1787581375.060645,0.81703,-0.10039,0.0
1787581376.0894947,0.81635,-0.09186,0.0
1787581377.05375,0.81983,-0.07598,0.0
1787581378.109668,0.86049,0.44347,0.0
1787581379.070199,0.86551,0.82381,0.0
1787581380.0959835,0.86584,0.82238,0.0
1787581381.2135193,0.86638,0.82013,0.0
1787581382.1453402,0.85712,0.76341,0.0
1787581410.2861233,0.0,0.0,0.0
1787581411.3950965,-3e-05,-9e-05,0.0
1787581412.4106517,-3e-05,-9e-05,0.0
1787581413.3726847,-2e-05,-2e-05,0.0
1787581414.3738585,-5e-05,-1e-05,0.0
1787581415.4382594,-3e-05,-7e-05,0.0
1787581416.4374342,-0.0006,-0.00032,0.0
1787581417.46308,-0.00139,0.00038,0.0
1787581418.471192,-0.00086,0.00035,0.0
1787581419.47328,0.08307,-0.00183,0.0
1787581420.4521284,0.59068,-0.04794,0.0
1787581421.4930542,0.92061,-0.06331,0.0
1787581422.4918532,0.92826,-0.06799,0.0
1787581423.6038666,0.9216,-0.06181,0.0
1787581424.5406005,0.90946,0.21374,0.0
1787581425.5608802,0.90077,0.43243,0.0
1787581426.6162572,0.90057,0.43663,0.0
1787581427.7012558,0.90092,0.43733,0.0
1787581428.6435444,0.89791,0.4334,0.0
1787581442.648497,0.0,0.0,0.0
1787581443.474004,4e-05,-6e-05,0.0
1787581444.495353,-0.00041,0.00016,0.0
1787581445.5165997,-0.00051,-7e-05,0.0
1787581446.535772,0.00041,-0.00066,0.0
1787581447.5646074,0.00034,-0.00059,0.0
1787581448.592591,-0.00026,-0.00066,0.0
1787581449.6138408,-0.00066,-0.00106,0.0
1787581450.6379387,0.00081,-0.00141,0.0
1787581451.6487093,0.25097,-0.00954,0.0
1787581452.600025,0.73986,-0.01026,0.0
1787581453.7104247,0.96233,0.00151,0.0
1787581454.7306404,0.97261,0.0014,0.0
1787581455.6746175,0.96202,0.00441,0.0
1787581456.718371,0.94459,0.2953,0.0
1787581457.745376,0.97227,0.80695,0.0
1787581458.820082,0.97421,0.80721,0.0
1787581459.7580533,0.97375,0.79653,0.0
1787581460.7504952,0.9751,0.79824,0.0
1787581471.5222275,0.0,0.0,0.0
1787581472.5584953,0.0,2e-05,0.0
1787581473.5678604,-0.00027,0.00038,0.0
1787581474.7209694,-0.00019,0.0004,0.0
1787581475.708716,0.00021,-0.00022,0.0
1787581476.6508844,0.00013,-0.00019,0.0
1787581477.6631732,-0.00104,-0.00073,0.0
1787581478.6961956,-0.00063,-0.00041,0.0
1787581479.7196605,0.00062,-0.00033,0.0
1787581480.7418263,0.14824,-0.00667,0.0
1787581481.7603369,0.66269,-0.09457,0.0
1787581482.7901533,0.90879,-0.12907,0.0
1787581483.8149893,0.91717,-0.13647,0.0
1787581484.7668607,0.90851,-0.13128,0.0
1787581485.771275,0.96371,0.20695,0.0
1787581486.8827076,1.05944,0.69823,0.0
1787581487.8943348,1.06856,0.71135,0.0
1787581488.8461761,1.06816,0.71518,0.0
1787581489.965525,1.06754,0.71602,0.0
1787581490.902846,1.06782,0.71694,0.0
1787581516.674261,0.0,0.0,0.0
1787581517.6733842,-3e-05,0.00019,0.0
1787581518.6312947,-3e-05,0.00013,0.0
1787581519.6548936,-0.0,0.00015,0.0
1787581520.6800818,0.00037,0.00044,0.0
1787581521.68654,0.00062,7e-05,0.0
1787581522.7278907,0.00044,-0.00125,0.0
1787581523.716615,0.00086,-0.00119,0.0
1787581524.7661898,-0.00016,-0.00125,0.0
1787581525.804502,0.23832,0.00169,0.0
1787581526.7790878,0.72846,-0.01931,0.0
1787581527.8461475,0.90541,-0.02725,0.0
1787581528.8661673,0.91072,-0.02837,0.0
1787581529.8772714,0.90437,-0.02668,0.0
1787581530.87947,0.92089,0.40904,0.0
1787581531.942703,0.93722,0.75894,0.0
1787581532.9670856,0.93588,0.7506,0.0
1787581533.9330637,0.9349,0.75141,0.0
1787581535.013901,0.93561,0.7498,0.0
1787581550.1551104,0.0,0.0,0.0
1787581551.2713325,1e-05,-1e-05,0.0
1787581552.217508,7e-05,3e-05,0.0
1787581553.231942,4e-05,-5e-05,0.0
1787581554.2651696,0.00049,-0.00105,0.0
1787581555.2862065,0.00071,-0.00076,0.0
1787581556.3140426,-0.00043,-0.00273,0.0
1787581557.3353071,-0.00114,-0.00264,0.0
1787581558.3605115,0.00042,-0.00339,0.0
1787581559.3426743,0.10501,-0.0026,0.0
1787581560.3769403,0.63554,-0.0449,0.0
1787581561.4314756,0.94514,-0.0442,0.0
1787581562.3893495,0.95191,-0.04687,0.0
1787581563.4804916,0.945,-0.04637,0.0
1787581564.487986,0.93355,0.20668,0.0
1787581565.5295658,0.90495,0.72728,0.0
1787581566.5533679,0.89692,0.76261,0.0
1787581567.5014515,0.89761,0.76435,0.0
1787581568.6009605,0.89627,0.76526,0.0
1787581592.760996,0.0,0.0,0.0
1787581593.8158133,-7e-05,-5e-05,0.0
1787581594.7807484,0.00104,0.0003,0.0
1787581595.8437529,0.00098,0.0,0.0
1787581596.857358,0.00163,5e-05,0.0
1787581597.8648038,0.00157,7e-05,0.0
1787581598.8914404,0.0026,0.00055,0.0
1787581599.8699965,0.00335,0.002,0.0
1787581600.8847246,0.0032,0.002,0.0
1787581601.9283304,0.03397,0.00118,0.0
1787581602.947239,0.25062,-0.00288,0.0
1787581603.9658363,0.44806,0.01427,0.0
1787581604.9563653,0.65551,-0.00113,0.0
1787581605.980744,0.77381,-0.0154,0.0
1787581607.0975227,0.78126,-0.02193,0.0
1787581608.0377002,0.77345,-0.01496,0.0
1787581609.0716045,0.79673,0.10333,0.0
1787581610.041018,0.86415,0.30644,0.0
1787581611.0966852,0.95867,0.4836,0.0
1787581612.106415,1.05536,0.66913,0.0
1787581613.1531692,1.066,0.69831,0.0
1787581614.271225,1.06516,0.69849,0.0
1787581615.2043452,1.06501,0.69758,0.0
1787581616.2129998,1.06446,0.6972,0.0
1787581637.4101872,0.0,0.0,0.0
1787581638.5040607,1e-05,0.0,0.0
1787581639.4703445,-0.00281,0.00084,0.0
1787581640.4884548,-0.00312,0.00118,0.0
1787581641.5103848,-0.00258,0.00085,0.0
1787581642.531779,-0.00206,0.00196,0.0
1787581643.552212,-0.00393,0.00152,0.0
1787581644.5054436,-0.003,0.0016,0.0
1787581645.5938492,-0.00168,0.00131,0.0
1787581646.5655122,0.09744,-0.00407,0.0
1787581647.5774333,0.29072,-0.04658,0.0
1787581648.6617672,0.47505,-0.11666,0.0
1787581649.6954937,0.67576,-0.17853,0.0
1787581650.7199197,0.69056,-0.18406,0.0
1787581651.7453854,0.68417,-0.17503,0.0
1787581652.7035825,0.68595,-0.1639,0.0
1787581653.7852664,0.7329,0.01302,0.0
1787581654.7449768,0.73314,0.00786,0.0
1787581655.7601812,0.73229,0.00963,0.0
1787581657.0690117,0.73168,0.00799,0.0
1787581675.339311,0.0,0.0,0.0
1787581676.4296238,-5e-05,0.00014,0.0
1787581677.3482919,3e-05,6e-05,0.0
1787581678.367159,-6e-05,0.00013,0.0
1787581679.388906,0.00021,-0.00023,0.0
