unix_timestamp,ir1_raw,ir1_cm,ir2_raw,ir2_cm
1788405848.6394455,,-1.0,,-1.0
1788405848.7434409,,-1.0,,-1.0
1788405848.8511326,,-1.0,,-1.0
1788405848.952972,,-1.0,,-1.0
1788405849.0568345,,-1.0,,-1.0
1788405849.167626,,-1.0,,-1.0
1788405849.2710216,,-1.0,,-1.0
1788405849.3761063,,-1.0,,-1.0
1788405849.4783995,,-1.0,,-1.0
1788405849.5907037,,-1.0,,-1.0
1788405849.692266,,-1.0,,-1.0
1788405849.7980702,,-1.0,,-1.0
1788405849.9102385,,-1.0,,-1.0
1788405850.024769,,-1.0,,-1.0
1788405850.1305697,,-1.0,,-1.0
1788405850.234707,,-1.0,,-1.0
1788405850.342224,,-1.0,,-1.0
1788405850.4499826,,-1.0,,-1.0
1788405850.552008,,-1.0,,-1.0
1788405850.6575027,,-1.0,,-1.0
1788405850.7696993,,-1.0,,-1.0
1788405850.8733044,,-1.0,,-1.0
1788405850.9812489,,-1.0,,-1.0
1788405851.090678,,-1.0,,-1.0
1788405851.1935356,,-1.0,,-1.0
1788405851.297273,,-1.0,,-1.0
1788405851.4008787,,-1.0,,-1.0
1788405851.5052643,,-1.0,,-1.0
1788405851.6193192,,-1.0,,-1.0
1788405851.7220335,,-1.0,,-1.0
1788405851.8250544,,-1.0,,-1.0
1788405851.9278474,,-1.0,,-1.0
1788405852.0327446,,-1.0,,-1.0
1788405852.1378927,,-1.0,,-1.0
1788405852.249195,,-1.0,,-1.0
1788405852.3559265,,-1.0,,-1.0
1788405852.4570076,,-1.0,,-1.0
1788405852.5722094,,-1.0,,-1.0
1788405852.6796026,,-1.0,,-1.0
1788405852.7833555,,-1.0,,-1.0
1788405852.8888295,,-1.0,,-1.0
1788405852.9909854,,-1.0,,-1.0
1788405853.0932527,,-1.0,,-1.0
1788405853.197633,,-1.0,,-1.0
1788405853.3023531,,-1.0,,-1.0
1788405853.4086263,,-1.0,,-1.0
1788405853.5124416,,-1.0,,-1.0
1788405853.61417,,-1.0,,-1.0
1788405853.7241898,,-1.0,,-1.0
1788405853.8329043,,-1.0,,-1.0
1788405853.9361537,,-1.0,,-1.0
1788405854.0392735,,-1.0,,-1.0
1788405854.152703,,-1.0,,-1.0
1788405854.264494,,-1.0,,-1.0
1788405854.3749318,,-1.0,,-1.0
1788405854.4862254,,-1.0,,-1.0
1788405854.59099,,-1.0,,-1.0
1788405854.6964872,,-1.0,,-1.0
1788405854.8072472,,-1.0,,-1.0
1788405854.9105535,,-1.0,,-1.0
1788405855.0154326,,-1.0,,-1.0
1788405855.1260204,,-1.0,,-1.0
1788405855.2284253,,-1.0,,-1.0
1788405855.3421755,,-1.0,,-1.0
1788405855.4523923,,-1.0,,-1.0
1788405855.5628514,,-1.0,,-1.0
1788405855.6687157,,-1.0,,-1.0
1788405855.778186,,-1.0,,-1.0
1788405855.8795197,,-1.0,,-1.0
1788405855.9837103,,-1.0,,-1.0
1788405856.0965228,,-1.0,,-1.0
1788405856.1996098,,-1.0,,-1.0
1788405856.3042235,,-1.0,,-1.0
1788405856.4089026,,-1.0,,-1.0
1788405856.5158086,,-1.0,,-1.0
1788405856.6166613,,-1.0,,-1.0
1788405856.7204294,,-1.0,,-1.0
1788405856.8244648,,-1.0,,-1.0
1788405856.9270358,,-1.0,,-1.0
1788405857.032242,,-1.0,,-1.0
1788405857.133927,,-1.0,,-1.0
1788405857.2575064,,-1.0,,-1.0
1788405857.3677993,,-1.0,,-1.0
1788405857.4700878,,-1.0,,-1.0
1788405857.5814161,,-1.0,,-1.0
1788405857.6845264,,-1.0,,-1.0
1788405857.7990887,,-1.0,,-1.0
1788405857.9007556,,-1.0,,-1.0
1788405858.005616,,-1.0,,-1.0
1788405858.109,,-1.0,,-1.0
1788405858.2124147,,-1.0,,-1.0
1788405858.3180869,,-1.0,,-1.0
1788405858.4214811,,-1.0,,-1.0
1788405858.5265794,,-1.0,,-1.0
1788405858.6297097,,-1.0,,-1.0
1788405858.7406235,,-1.0,,-1.0
1788405858.8442788,,-1.0,,-1.0
1788405858.949409,,-1.0,,-1.0
1788405859.0532851,,-1.0,,-1.0
1788405859.1574595,,-1.0,,-1.0
1788405859.261429,,-1.0,,-1.0
1788405859.365339,,-1.0,,-1.0
1788405859.4695432,,-1.0,,-1.0
1788405859.573809,,-1.0,,-1.0
1788405859.6783597,,-1.0,,-1.0
1788405859.7857354,,-1.0,,-1.0
1788405859.893596,,-1.0,,-1.0
1788405859.9975433,,-1.0,,-1.0
1788405860.1034665,,-1.0,,-1.0
1788405860.2052135,,-1.0,,-1.0
1788405860.3108335,,-1.0,,-1.0
1788405860.414198,,-1.0,,-1.0
1788405860.5192802,,-1.0,,-1.0
1788405860.6239772,,-1.0,,-1.0
1788405860.7268054,,-1.0,,-1.0
1788405860.8287508,,-1.0,,-1.0
1788405860.9360228,,-1.0,,-1.0
1788405861.0462663,,-1.0,,-1.0
1788405861.1490405,,-1.0,,-1.0
1788405861.2613614,,-1.0,,-1.0
1788405861.3722677,,-1.0,,-1.0
1788405861.4820879,,-1.0,,-1.0
1788405861.590202,,-1.0,,-1.0
1788405861.703765,,-1.0,,-1.0
1788405861.810671,,-1.0,,-1.0
1788405861.913951,,-1.0,,-1.0
1788405862.0184507,,-1.0,,-1.0
1788405862.127048,,-1.0,,-1.0
1788405862.2329056,,-1.0,,-1.0
1788405862.3456874,,-1.0,,-1.0
1788405862.4563942,,-1.0,,-1.0
1788405862.5682373,,-1.0,,-1.0
1788405862.6784809,,-1.0,,-1.0
1788405886.9528449,78,30.0,68,30.0
1788405893.0807045,,-1.0,,-1.0
1788405893.181963,,-1.0,,-1.0
1788405893.2931254,,-1.0,,-1.0
1788405893.395151,,-1.0,,-1.0
1788405893.498299,,-1.0,,-1.0
1788405893.61197,,-1.0,,-1.0
1788405893.7235074,,-1.0,,-1.0
1788405893.8369145,,-1.0,,-1.0
1788405893.9618793,,-1.0,,-1.0
1788405894.0752215,,-1.0,,-1.0
1788405894.1806011,,-1.0,,-1.0
1788405894.283871,,-1.0,,-1.0
1788405894.3973742,,-1.0,,-1.0
1788405894.4997754,,-1.0,,-1.0
1788405894.603709,,-1.0,,-1.0
1788405894.7177196,,-1.0,,-1.0
1788405894.8211658,,-1.0,,-1.0
1788405894.9235768,,-1.0,,-1.0
1788405895.0273318,,-1.0,,-1.0
1788405895.1301796,,-1.0,,-1.0
1788405895.236636,,-1.0,,-1.0
1788405895.3438082,,-1.0,,-1.0
1788405895.446088,,-1.0,,-1.0
1788405895.553105,,-1.0,,-1.0
1788405895.6597745,,-1.0,,-1.0
1788405895.7635372,,-1.0,,-1.0
1788405895.867779,,-1.0,,-1.0
1788405895.9758036,,-1.0,,-1.0
1788405896.0797572,,-1.0,,-1.0
1788405896.180618,,-1.0,,-1.0
1788405896.2848015,,-1.0,,-1.0
1788405896.389973,,-1.0,,-1.0
1788405896.4939787,,-1.0,,-1.0
1788405896.5965872,,-1.0,,-1.0
1788405896.7005503,,-1.0,,-1.0
1788405896.8047276,,-1.0,,-1.0
1788405896.9112673,,-1.0,,-1.0
1788405897.0200438,,-1.0,,-1.0
1788405897.1254244,,-1.0,,-1.0
1788405897.2301242,,-1.0,,-1.0
1788405897.344265,,-1.0,,-1.0
1788405897.4448116,,-1.0,,-1.0
1788405897.5544944,,-1.0,,-1.0
1788405897.6585975,,-1.0,,-1.0
1788405897.767633,,-1.0,,-1.0
1788405897.8841932,,-1.0,,-1.0
1788405897.9897687,,-1.0,,-1.0
1788405898.099071,,-1.0,,-1.0
1788405898.2007344,,-1.0,,-1.0
1788405898.305692,,-1.0,,-1.0
1788405898.4098897,,-1.0,,-1.0
1788405898.5165672,,-1.0,,-1.0
1788405898.6173933,,-1.0,,-1.0
1788405898.7214506,,-1.0,,-1.0
1788405898.8315494,,-1.0,,-1.0
1788405898.9365234,,-1.0,,-1.0
1788405899.0429142,,-1.0,,-1.0
1788405899.1541426,,-1.0,,-1.0
1788405899.2584484,,-1.0,,-1.0
1788405899.3606226,,-1.0,,-1.0
1788405899.464395,,-1.0,,-1.0
1788405899.5695524,,-1.0,,-1.0
1788405899.676053,,-1.0,,-1.0
1788405899.7879436,,-1.0,,-1.0
1788405899.898065,,-1.0,,-1.0
1788405899.999775,,-1.0,,-1.0
1788405900.1057827,,-1.0,,-1.0
1788405900.2066634,,-1.0,,-1.0
1788405900.32715,,-1.0,,-1.0
1788405900.4287968,,-1.0,,-1.0
1788405900.5331106,,-1.0,,-1.0
1788405900.635277,,-1.0,,-1.0
1788405900.7412286,,-1.0,,-1.0
1788405900.8464136,,-1.0,,-1.0
1788405900.9482486,,-1.0,,-1.0
1788405901.055145,,-1.0,,-1.0
1788405901.159478,,-1.0,,-1.0
1788405901.2628775,,-1.0,,-1.0
1788405901.3654418,,-1.0,,-1.0
1788405901.4706523,,-1.0,,-1.0
1788405901.580213,,-1.0,,-1.0
1788405901.6926286,,-1.0,,-1.0
1788405901.797088,,-1.0,,-1.0
1788405901.9013133,,-1.0,,-1.0
1788405902.0056772,,-1.0,,-1.0
1788405902.1092346,,-1.0,,-1.0
1788405902.213142,,-1.0,,-1.0
1788405902.3269882,,-1.0,,-1.0
1788405902.4289737,,-1.0,,-1.0
