unix_timestamp,esc_data
1784089848.7358975,-1,-1,0,-1,5056,23775,23179,12222,1457124,1457125,1457127,1457128,0,0,0,0
1784089848.7961223,2,0,4,-6,5057,23773,23178,12224,1457154,1457155,1457157,1457158,0,0,0,0
1784089848.836466,10,-9,-13,3,5109,23678,23125,12279,1457184,1457185,1457187,1457188,0,0,0,0
1784089848.8967612,40,-60,-44,49,5823,22837,22341,12893,1457214,1457215,1457217,1457218,0,0,0,0
1784089848.9351287,81,-67,-66,87,7933,21039,20699,15192,1457244,1457245,1457247,1457248,0,0,0,0
1784089848.9957495,72,-78,-76,63,9776,19355,18836,17330,1457274,1457275,1457277,1457278,0,0,0,0
1784089849.0353065,79,-77,-102,88,11805,17285,16807,19409,1457304,1457305,1457307,1457308,0,0,0,0
1784089849.0959926,95,-98,-108,82,14288,14722,14331,21984,1457334,1457335,1457337,1457338,0,0,0,0
1784089849.136725,123,-116,-108,134,17195,11780,11282,24931,1457364,1457365,1457367,1457368,0,0,0,0
1784089849.1967378,139,-147,-116,126,20541,8377,7877,28280,1457394,1457395,1457397,1457398,0,0,0,0
1784089849.2382476,147,-138,-139,160,24082,4815,4297,32122,1457424,1457425,1457427,1457428,0,0,0,0
1784089849.2960072,125,-127,-109,127,27677,1284,798,2855,1457454,1457455,1457457,1457458,0,0,0,0
1784089849.3357134,125,-112,-103,134,30984,30689,30257,6095,1457484,1457485,1457487,1457488,0,0,0,0
1784089849.3951924,141,-153,-124,124,1674,27324,26788,9463,1457514,1457515,1457517,1457518,0,0,0,0
1784089849.4373627,144,-160,-128,159,5336,23696,23117,13220,1457544,1457545,1457547,1457548,0,0,0,0
1784089849.4951239,101,-91,-47,42,11986,17231,17193,19190,1457604,1457605,1457607,1457608,0,0,0,0
1784089849.5556593,84,-75,-93,82,14128,15368,15315,20804,1457634,1457635,1457637,1457638,0,0,0,0
1784089849.5950494,84,-100,-82,86,16435,12967,12769,23169,1457664,1457665,1457667,1457668,0,0,0,0
1784089849.6547809,84,-95,-84,79,18873,10531,10362,25695,1457694,1457695,1457697,1457698,0,0,0,0
1784089849.694977,90,-76,-81,91,21286,8058,7855,28290,1457724,1457725,1457727,1457728,0,0,0,0
1784089849.7561367,66,-68,-63,62,23484,5806,5708,30482,1457754,1457755,1457757,1457758,0,0,0,0
1784089849.7952304,61,-69,-63,61,25285,4182,3974,32204,1457784,1457785,1457787,1457788,0,0,0,0
1784089849.8547745,50,-63,-55,53,26774,2593,2455,903,1457814,1457815,1457817,1457818,0,0,0,0
1784089849.8956645,63,-50,-68,57,28330,913,763,2525,1457844,1457845,1457847,1457848,0,0,0,0
1784089849.9548187,61,-74,-73,62,30096,32053,31752,4429,1457874,1457875,1457877,1457878,0,0,0,0
1784089849.9954448,47,-45,-27,33,31508,30633,30404,5755,1457904,1457905,1457907,1457908,0,0,0,0
1784089850.0556428,26,-32,-38,24,32529,29673,29524,6542,1457934,1457935,1457937,1457938,0,0,0,0
1784089850.09557,13,-24,-23,10,420,28979,28819,7109,1457964,1457965,1457967,1457968,0,0,0,0
1784089850.1550345,32,-30,-39,18,1159,28145,28092,7939,1457994,1457995,1457997,1457998,0,0,0,0
1784089850.195916,30,-32,-34,29,2090,27468,27320,8899,1458024,1458025,1458027,1458028,0,0,0,0
1784089850.2564926,33,-29,-27,39,2947,26559,26504,9747,1458054,1458055,1458057,1458058,0,0,0,0
1784089850.3181958,34,-24,-26,26,3714,25752,25646,10505,1458084,1458085,1458087,1458088,0,0,0,0
1784089850.3746958,30,-31,-36,29,4584,24977,24859,11304,1458114,1458115,1458117,1458118,0,0,0,0
