unix_timestamp,tof1
1787664123.2189631,839,0,0,0
1787664123.2189631,843,0,0,0
1787664123.4312615,843,0,0,0
1787664123.7576783,837,0,0,0
1787664123.8504188,837,0,0,0
1787664124.0515065,837,0,0,0
1787664124.2515135,838,0,0,0
1787664124.4511633,838,0,0,0
1787664124.662502,839,0,0,0
1787664124.9168987,838,0,0,0
1787664125.0699136,840,0,0,0
1787664125.2775583,836,0,0,0
1787664125.4733942,839,0,0,0
1787664125.6821706,841,0,0,0
1787664125.882598,841,0,0,0
1787664126.093292,841,0,0,0
1787664126.2980082,843,0,0,0
1787664126.502614,843,0,0,0
1787664126.6949852,842,0,0,0
1787664126.9109566,843,0,0,0
1787664127.115413,842,0,0,0
1787664127.3200133,844,0,0,0
1787664127.5275073,844,0,0,0
1787664127.731009,835,0,0,0
1787664128.0490108,836,0,0,0
1787664128.1520107,837,0,0,0
1787664128.3472931,837,0,0,0
1787664128.5549865,837,0,0,0
1787664128.756075,836,0,0,0
1787664128.9690638,837,0,0,0
1787664129.1663237,837,0,0,0
1787664129.3744838,837,0,0,0
1787664129.5690193,838,0,0,0
1787664129.777519,838,0,0,0
1787664129.9889455,837,0,0,0
1787664130.1809707,839,0,0,0
1787664130.3922093,838,0,0,0
1787664130.5985196,838,0,0,0
1787664130.8187265,838,0,0,0
1787664131.0131316,838,0,0,0
1787664131.2144644,839,0,0,0
1787664131.416219,840,0,0,0
1787664131.6176593,840,0,0,0
1787664131.813946,839,0,0,0
1787664132.0293946,839,0,0,0
1787664132.2145362,840,0,0,0
1787664132.4302006,830,0,0,0
1787664132.599392,800,0,0,0
1787664132.8341768,787,0,0,0
1787664133.0317023,762,0,0,0
1787664133.2491856,743,0,0,0
1787664133.4763973,715,0,0,0
1787664133.6475286,695,0,0,0
1787664133.8394132,675,0,0,0
1787664134.0551348,653,0,0,0
1787664134.271895,626,0,0,0
1787664134.46425,601,0,0,0
1787664134.674017,578,0,0,0
1787664134.902905,555,0,0,0
1787664135.0852673,536,0,0,0
1787664135.2923436,512,0,0,0
1787664135.5160623,487,0,0,0
1787664135.6958413,465,0,0,0
1787664135.9065955,443,0,0,0
1787664136.0977218,420,0,0,0
1787664136.321382,398,0,0,0
1787664136.483938,375,0,0,0
1787664136.696085,351,0,0,0
1787664136.8898218,328,0,0,0
1787664137.1129751,311,0,0,0
1787664137.3169322,284,0,0,0
1787664137.5250688,242,0,0,0
1787664137.7073858,213,0,0,0
1787664137.9009929,185,0,0,0
1787664138.147961,159,0,0,0
1787664138.3329568,134,0,0,0
1787664138.5554357,116,0,0,0
1787664138.7843874,116,0,0,0
1787664138.993313,114,0,0,0
1787664139.199916,119,0,0,0
1787664139.4020245,131,0,0,0
1787664139.5611107,142,0,0,0
1787664139.8115413,167,0,0,0
1787664140.0176587,197,0,0,0
1787664140.2213788,231,0,0,0
1787664140.3487933,565,0,0,0
1787664140.5762782,2431,0,0,0
1787664140.8366067,2306,0,0,0
1787664141.0404582,1173,0,0,0
1787664141.179611,768,0,0,0
1787664141.3977346,740,0,0,0
1787664141.56853,727,0,0,0
1787664141.8531904,728,0,0,0
1787664141.9996912,728,0,0,0
1787664142.193033,729,0,0,0
1787664142.3896236,723,0,0,0
1787664142.6152937,692,0,0,0
1787664142.8325596,674,0,0,0
1787664143.032974,647,0,0,0
1787664143.2145624,621,0,0,0
1787664143.4149187,597,0,0,0
1787664143.6033483,573,0,0,0
1787664143.852025,556,0,0,0
1787664144.032246,532,0,0,0
1787664144.2247715,512,0,0,0
1787664144.433685,489,0,0,0
1787664144.62897,467,0,0,0
1787664144.844047,447,0,0,0
1787664145.0535133,421,0,0,0
1787664145.2523828,398,0,0,0
1787664145.4465246,374,0,0,0
1787664145.6583161,350,0,0,0
1787664145.8642895,329,0,0,0
1787664146.0871413,298,0,0,0
1787664146.2883444,277,0,0,0
1787664146.490699,228,0,0,0
1787664146.6968465,206,0,0,0
1787664146.9160612,182,0,0,0
1787664147.1147697,159,0,0,0
1787664147.3123195,137,0,0,0
1787664147.5062978,114,0,0,0
1787664147.7963917,122,0,0,0
1787664147.9353836,135,0,0,0
1787664148.1290445,146,0,0,0
1787664148.4133394,179,0,0,0
1787664148.6164193,201,0,0,0
1787664148.8225112,1033,0,0,0
1787664148.9766629,1844,0,0,0
1787664149.2176929,1700,0,0,0
1787664149.4415987,1235,0,0,0
1787664149.5836368,795,0,0,0
1787664149.8513148,753,0,0,0
1787664150.0541482,730,0,0,0
1787664150.2071433,718,0,0,0
1787664150.392616,719,0,0,0
1787664150.6693013,731,0,0,0
1787664150.7995112,721,0,0,0
1787664151.0745094,722,0,0,0
1787664151.2133007,722,0,0,0
1787664151.412767,706,0,0,0
1787664151.6150246,676,0,0,0
1787664151.8168793,659,0,0,0
1787664152.015837,629,0,0,0
1787664152.2335625,601,0,0,0
1787664152.4351728,572,0,0,0
1787664152.6567278,546,0,0,0
1787664152.8503976,523,0,0,0
1787664153.0727243,501,0,0,0
1787664153.2876635,477,0,0,0
1787664153.4764462,455,0,0,0
1787664153.6643403,434,0,0,0
1787664153.8915942,406,0,0,0
1787664154.086293,383,0,0,0
1787664154.2901454,359,0,0,0
1787664154.5176542,336,0,0,0
1787664154.6850479,313,0,0,0
1787664154.8935313,288,0,0,0
1787664155.1042697,242,0,0,0
1787664155.3358278,210,0,0,0
1787664155.534469,183,0,0,0
1787664155.7415285,159,0,0,0
1787664155.9364767,133,0,0,0
1787664156.1986885,111,0,0,0
1787664156.3592656,108,0,0,0
1787664156.6009552,106,0,0,0
1787664156.736531,106,0,0,0
1787664156.9360614,116,0,0,0
1787664157.1575162,124,0,0,0
1787664157.4190462,146,0,0,0
1787664157.5484505,168,0,0,0
1787664157.7410352,199,0,0,0
1787664157.947851,488,0,0,0
1787664158.1615145,1424,0,0,0
1787664158.4476364,1609,0,0,0
1787664158.647994,1532,0,0,0
1787664158.777012,1429,0,0,0
1787664159.0612445,1352,0,0,0
1787664159.2098653,1313,0,0,0
1787664159.3749943,1308,0,0,0
1787664159.6647265,1312,0,0,0
1787664159.8365886,1309,0,0,0
1787664159.9756165,1310,0,0,0
1787664160.1907663,1283,0,0,0
1787664160.3924878,1266,0,0,0
1787664160.5863643,1248,0,0,0
1787664160.821839,1226,0,0,0
1787664161.0298302,1209,0,0,0
1787664161.2270515,1185,0,0,0
1787664161.4032755,1168,0,0,0
1787664161.6476169,1144,0,0,0
1787664161.855823,1122,0,0,0
1787664162.050595,1097,0,0,0
1787664162.2444675,1076,0,0,0
1787664162.4544232,1052,0,0,0
1787664162.6716304,1032,0,0,0
1787664162.865969,1010,0,0,0
1787664163.0757592,989,0,0,0
1787664163.2746954,969,0,0,0
1787664163.4648085,944,0,0,0
1787664163.682206,927,0,0,0
1787664163.897056,907,0,0,0
1787664164.092021,885,0,0,0
1787664164.298263,866,0,0,0
1787664164.4931967,840,0,0,0
1787664164.6961944,821,0,0,0
1787664164.8924682,799,0,0,0
1787664165.090738,779,0,0,0
1787664165.2881305,754,0,0,0
1787664165.4827247,736,0,0,0
1787664165.7427483,715,0,0,0
1787664165.9125056,695,0,0,0
1787664166.1334987,672,0,0,0
1787664166.3300998,650,0,0,0
1787664166.5224152,625,0,0,0
1787664166.751699,597,0,0,0
1787664166.9793313,567,0,0,0
1787664167.1666417,541,0,0,0
1787664167.3483403,520,0,0,0
1787664167.5604658,496,0,0,0
1787664167.7538455,478,0,0,0
1787664167.9722762,447,0,0,0
1787664168.1884496,426,0,0,0
1787664168.3657856,405,0,0,0
1787664168.5743728,381,0,0,0
1787664168.770987,362,0,0,0
1787664168.9759085,338,0,0,0
1787664169.215019,318,0,0,0
1787664169.3933868,295,0,0,0
1787664169.619343,274,0,0,0
1787664169.7869787,232,0,0,0
1787664169.9840167,208,0,0,0
1787664170.2034729,180,0,0,0
1787664170.3981328,148,0,0,0
1787664170.6830127,123,0,0,0
1787664170.8097792,135,0,0,0
1787664171.0638149,152,0,0,0
1787664171.261426,173,0,0,0
1787664171.4658165,206,0,0,0
1787664171.6808054,239,0,0,0
1787664171.8211598,332,0,0,0
1787664172.0469353,419,0,0,0
1787664172.2851222,561,0,0,0
1787664172.5884175,791,0,0,0
1787664172.7046106,797,0,0,0
1787664172.8968434,765,0,0,0
1787664173.1214144,746,0,0,0
1787664173.284385,740,0,0,0
1787664173.4515388,746,0,0,0
1787664173.8093033,767,0,0,0
1787664173.9395077,768,0,0,0
1787664174.2182534,768,0,0,0
1787664174.2955155,770,0,0,0
1787664174.489633,756,0,0,0
1787664174.687393,731,0,0,0
1787664174.9236848,694,0,0,0
1787664175.1390913,670,0,0,0
1787664175.3344405,646,0,0,0
1787664175.5422535,619,0,0,0
1787664175.7307153,596,0,0,0
1787664175.932576,583,0,0,0
1787664176.1332781,542,0,0,0
1787664176.3588314,515,0,0,0
1787664176.525971,490,0,0,0
1787664176.7376773,464,0,0,0
1787664176.9662313,441,0,0,0
1787664177.1796257,417,0,0,0
1787664177.4236574,398,0,0,0
1787664177.577366,372,0,0,0
1787664177.7758088,350,0,0,0
1787664178.0001068,328,0,0,0
1787664178.1706312,299,0,0,0
1787664178.3966262,279,0,0,0
1787664178.5877485,233,0,0,0
1787664178.7958772,201,0,0,0
1787664179.006731,173,0,0,0
1787664179.2130117,151,0,0,0
1787664179.4148698,132,0,0,0
1787664179.6777508,107,0,0,0
1787664180.1519833,108,0,0,0
1787664180.3607311,107,0,0,0
1787664180.4713397,105,0,0,0
1787664180.6949933,103,0,0,0
1787664180.8773108,97,0,0,0
1787664181.163646,96,0,0,0
1787664181.3814385,93,0,0,0
1787664181.5243292,90,0,0,0
1787664181.6659956,86,0,0,0
1787664181.8978145,82,0,0,0
1787664182.1347828,78,0,0,0
1787664182.3260636,74,0,0,0
1787664182.5474505,71,0,0,0
1787664182.7124338,66,0,0,0
1787664182.898741,61,0,0,0
1787664183.1535234,57,0,0,0
1787664183.3554425,53,0,0,0
1787664183.5476534,47,0,0,0
1787664183.7666857,42,0,0,0
1787664183.9569833,35,0,0,0
1787664184.153246,30,0,0,0
1787664184.3769896,26,0,0,0
1787664184.5867062,22,0,0,0
1787664184.737205,15,0,0,0
1787664184.900929,77,0,0,0
1787664185.1793013,83,0,0,0
1787664185.3986657,91,0,0,0
1787664185.4842384,98,0,0,0
1787664185.6924367,99,0,0,0
1787664185.8867826,15,0,0,0
1787664186.3040235,23,0,0,0
1787664186.3204253,21,0,0,0
1787664186.5613441,21,0,0,0
1787664186.7215629,22,0,0,0
1787664186.91837,22,0,0,0
1787664187.1231468,22,0,0,0
1787664187.33218,22,0,0,0
1787664187.5194237,22,0,0,0
1787664187.7398453,21,0,0,0
1787664187.9383607,23,0,0,0
1787664188.1448936,24,0,0,0
1787664188.3458216,24,0,0,0
1787664188.5611875,23,0,0,0
