unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1784089863.7169192,-0.00579,-0.02823,-0.99702,0.00792,-0.00695,0.54312
1784089863.8165646,-0.03076,0.02692,-0.99333,-0.00325,0.00747,0.45835
1784089863.917171,0.00361,0.03444,-0.99257,0.00864,-0.00775,0.56296
1784089864.0162358,-0.00635,-0.00203,-0.99939,0.00446,-0.00246,0.53863
1784089864.1158464,0.00994,0.04398,-0.99857,0.00562,-0.01806,0.48923
1784089864.2157593,-0.01804,-0.00041,-0.9943,0.00913,-0.00747,0.51746
1784089864.337219,-0.00417,0.01456,-0.99479,0.01564,-0.00079,0.5369
1784089864.4357889,-0.00318,0.00406,-0.99409,0.0122,0.00274,0.54437
1784089864.5356438,0.01552,0.02438,-0.9972,0.00578,-0.0037,0.50756
1784089864.636305,-0.02473,0.01224,-0.98716,0.01398,-0.00757,0.5411
1784089864.739545,-0.00699,-0.00735,-0.99548,0.00387,0.01603,0.51549
1784089864.8372598,0.00208,0.02839,-0.99482,0.00146,0.00439,0.51076
1784089864.937094,0.00295,-0.00098,-0.99498,0.00411,-0.00385,0.57796
1784089865.0359113,0.01163,0.0483,-0.99811,0.00154,0.00367,0.4476
1784089865.1371975,-0.0071,0.04472,-0.99852,0.00901,-0.01965,0.51794
1784089865.2374158,-0.00637,0.00437,-0.98816,0.01809,0.01801,0.51475
1784089865.3359163,0.03139,0.09378,-0.98769,0.00171,-0.0221,0.07604
1784089865.4374285,0.16952,-0.01957,-1.0009,0.08181,-0.01001,-0.03448
1784089865.5367672,0.23519,0.03113,-0.96576,-0.02016,0.02738,0.03097
1784089865.6372752,0.16836,0.03354,-0.96923,0.02415,-0.0161,0.01474
1784089865.7383258,0.11303,0.02794,-1.01861,-0.08821,-0.10753,0.00968
1784089865.8559322,-0.10777,0.01502,-1.04586,0.03622,-0.01721,0.0119
1784089865.9560735,0.13298,0.02146,-0.97294,0.01199,0.00542,0.01089
1784089866.0560415,-0.16956,-0.00039,-0.98961,0.13904,0.06109,-0.06264
1784089866.155926,-0.14261,-0.01884,-1.02169,-0.05025,-0.05927,-0.01024
1784089866.2556596,0.04885,0.03057,-1.00828,-0.04009,-0.00047,0.01803
1784089866.3560553,-0.22693,-0.00152,-0.99871,0.00534,-0.01158,0.00336
1784089866.456466,0.0745,0.00417,-1.02648,0.01065,0.03102,0.02213
1784089866.5560663,-0.13819,0.0389,-0.99925,0.01261,-0.02582,-0.02283
1784089866.6570659,-0.12401,0.01253,-0.99471,0.00425,0.0046,0.00417
1784089866.755923,0.137,0.00665,-1.00765,0.0063,0.03724,0.03002
1784089866.8571956,-0.02533,0.03067,-0.96449,0.01599,-0.00325,0.00695
1784089866.9564476,-0.02618,0.01443,-1.00272,0.0025,-0.00784,0.03238
1784089867.0571263,-0.02981,-0.00171,-0.99441,-0.00036,0.0126,0.03463
1784089867.1570632,-0.02283,0.05621,-0.97598,0.01462,0.00221,-0.00012
1784089867.2765982,-0.01764,0.01829,-0.99575,0.00239,0.00318,0.00361
1784089867.377174,-0.01638,0.0148,-0.98997,-0.00802,0.01406,0.01948
1784089867.4774566,-0.02044,0.01125,-0.99629,-0.00366,0.01594,0.03881
1784089867.5766108,-0.03768,-0.00911,-0.99291,0.02039,0.00348,0.02298
1784089867.6784568,-0.03195,0.0127,-0.99512,0.00906,0.0067,0.0142
1784089867.775747,-0.01377,0.01915,-0.99584,0.01078,-0.00106,-0.00164
1784089867.8759158,-0.09601,-0.1704,-1.01491,0.01096,0.00217,0.50852
1784089867.9766629,-0.03932,0.00116,-0.99843,0.01082,-0.0094,0.41505
1784089868.0780008,-0.01927,0.06657,-0.99657,0.01444,-0.00457,0.4794
1784089868.176727,0.01715,0.0506,-0.99519,0.01488,-0.00436,0.47159
1784089868.2758856,0.01344,-0.02061,-0.99082,0.01306,0.0004,0.53172
1784089868.3767076,-0.01538,-0.01986,-0.99301,-0.00581,0.00982,0.53866
1784089868.4759326,-0.01596,0.04009,-0.99824,-0.00881,-0.01442,0.52436
1784089868.5960398,0.00265,0.02092,-1.00864,-0.0046,0.0043,0.46998
1784089868.6960814,0.03431,0.03201,-0.99565,0.00992,-0.00171,0.52318
1784089868.795884,-0.00256,-0.01618,-0.99621,0.00743,-0.00347,0.5238
1784089868.8961105,-0.00424,0.0232,-0.99181,0.00889,-0.00896,0.52439
1784089868.9959593,-0.01203,0.03838,-0.99989,-0.00269,-0.00865,0.49973
1784089869.0953476,-0.00597,-0.00793,-0.99764,0.01066,0.01257,0.52949
1784089869.1975057,0.01156,0.02302,-1.00504,0.01285,-0.00542,0.5008
1784089869.2957551,0.00589,7e-05,-0.98817,0.01002,0.01533,0.56625
1784089869.4162405,-0.00724,0.02658,-0.9959,-0.00497,0.00646,0.50883
1784089869.5159545,-0.01103,-0.01012,-0.98927,0.00081,0.00322,0.56193
1784089869.6174717,-0.01077,-0.01715,-1.00002,0.00494,0.03354,0.50166
1784089869.7182658,0.01371,0.04031,-1.00691,0.00567,-0.01965,0.51432
1784089869.8170967,0.01683,0.00226,-0.99028,0.0104,-0.00489,0.57095
1784089869.9170964,0.00091,0.03403,-1.00001,-0.00959,-0.00572,0.4653
1784089870.0160983,-0.00752,0.01421,-0.98947,0.0061,0.00741,0.54266
1784089870.1157737,-0.00145,-0.0044,-1.00524,-0.01694,-0.00786,0.50886
1784089870.2159534,0.01937,0.05478,-0.9923,0.00085,-0.00155,0.52929
1784089870.3179376,0.0015,0.02883,-0.99339,0.00393,-0.0015,0.54629
1784089870.4387863,-0.01146,0.02155,-0.99377,0.01267,-0.01654,0.51309
1784089870.5374894,0.00284,-0.02268,-0.99814,-0.00603,0.00604,0.50923
1784089870.636451,0.00258,0.03211,-0.99372,0.00995,0.00267,0.52163
1784089870.7405865,-0.00847,-0.00611,-0.99709,0.01162,0.0035,0.49885
1784089870.8362453,0.01095,0.02029,-1.00194,-0.01037,-0.00285,0.49112
1784089870.9360833,-0.0031,0.05204,-0.99096,0.00476,0.00349,0.12332
1784089871.0564685,0.01169,0.02707,-0.99719,0.00891,0.00527,-0.01336
1784089871.1574051,0.01091,0.00692,-0.9967,0.00853,0.00387,-0.0005
1784089871.2573884,0.00611,0.0096,-0.99745,0.00975,0.00224,0.00335
